AU,1675,Gladesville,New South Wales,NSW,CHATSWOOD,-33.8333,151.1333,4
AU,1680,Ryde,New South Wales,NSW,GOSFORD,-33.8188,151.1062,4
AU,1685,West Ryde,New South Wales,NSW,GOSFORD,-33.8054,151.0739,4
AU,1690,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1691,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1692,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1693,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1694,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1695,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1696,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1697,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1698,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1699,Northern Suburbs Mc,New South Wales,NSW,GOSFORD,-33.7554,151.1998,1
AU,1700,Ermington,New South Wales,NSW,PARRAMATTA,-33.8148,151.0547,4
AU,1701,Rydalmere Bc,New South Wales,NSW,PARRAMATTA,-33.7613,151.0294,1
AU,1710,Epping,New South Wales,NSW,GOSFORD,-33.7727,151.0818,4
AU,1712,Epping,New South Wales,NSW,GOSFORD,-33.7727,151.0818,4
AU,1715,Pennant Hills,New South Wales,NSW,GOSFORD,-33.7378,151.0722,4
AU,1730,Seven Hills,New South Wales,NSW,RICHMOND,-33.7833,150.9333,4
AU,1740,Parramatta,New South Wales,NSW,RICHMOND,-33.7613,151.0294,1
AU,1741,Parramatta,New South Wales,NSW,RICHMOND,-33.7613,151.0294,1
AU,1750,North Parramatta,New South Wales,NSW,PARRAMATTA,-33.7935,151.0012,4
AU,1755,Baulkham Hills,New South Wales,NSW,RICHMOND,-33.7588,150.9929,4
AU,1765,Castle Hill,New South Wales,NSW,RICHMOND,-33.7333,151,4
AU,1771,Pennant Hills,New South Wales,NSW,RICHMOND,-33.7378,151.0722,4
AU,1781,Seven Hills Mc,New South Wales,NSW,RICHMOND,-33.7613,151.0294,1
AU,1790,St Marys,New South Wales,NSW,PENRITH,-33.7613,151.0294,1
AU,1797,Penrith South DC,New South Wales,NSW,PENRITH,-33.7613,151.0294,1
AU,1800,Ashfield,New South Wales,NSW,ST GEORGE,-33.8883,151.1227,4
AU,1805,Burwood,New South Wales,NSW,PARRAMATTA,-33.8833,151.1,4
AU,1811,Silverwater,New South Wales,NSW,PARRAMATTA,-33.8334,151.0473,4
AU,1825,Lidcombe,New South Wales,NSW,PARRAMATTA,-33.8644,151.0397,4
AU,1826,Lidcombe,New South Wales,NSW,PARRAMATTA,-33.8644,151.0397,4
AU,1830,Granville,New South Wales,NSW,PARRAMATTA,-33.8333,151.0167,4
AU,1831,Granville,New South Wales,NSW,PARRAMATTA,-33.8333,151.0167,4
AU,1835,Auburn,New South Wales,NSW,BANKSTOWN,-33.85,151.0333,4
AU,1848,Guildford,New South Wales,NSW,BANKSTOWN,-33.8643,150.9839,1
AU,1851,Wetherill Park Dc,New South Wales,NSW,BANKSTOWN,-33.8872,151.0086,1
AU,1860,Fairfield,New South Wales,NSW,BANKSTOWN,-33.8667,150.95,4
AU,1871,Liverpool,New South Wales,NSW,CAMPBELLTOWN,-33.9,150.9333,4
AU,1875,Moorebank,New South Wales,NSW,CAMPBELLTOWN,-33.9425,150.9377,4
AU,1885,Bankstown,New South Wales,NSW,BANKSTOWN,-33.9167,151.0333,4
AU,1888,Bankstown,New South Wales,NSW,BANKSTOWN,-33.9167,151.0333,4
AU,1890,Ingleburn,New South Wales,NSW,CAMPBELLTOWN,-34,150.8667,4
AU,1891,Milperra,New South Wales,NSW,BANKSTOWN,-33.9393,150.9815,4
AU,1900,Leightonfield Mc,New South Wales,NSW,BANKSTOWN,-33.8816,150.9844,
AU,1902,Leightonfield Mc,New South Wales,NSW,BANKSTOWN,-33.8816,150.9844,
AU,2000,Millers Point,New South Wales,NSW,SYDNEY STREETS,-33.8609,151.2037,4
AU,2000,Dawes Point,New South Wales,NSW,SYDNEY STREETS,-33.8563,151.206,4
AU,2000,Barangaroo,New South Wales,NSW,SYDNEY STREETS,-33.8641,151.2017,4
AU,2000,Sydney South,New South Wales,NSW,SYDNEY STREETS,-33.8699,151.2025,3
AU,2000,Haymarket,New South Wales,NSW,SYDNEY STREETS,-33.8797,151.2055,4
AU,2000,Sydney,New South Wales,NSW,SYDNEY STREETS,-33.8718,151.2002,4
AU,2000,The Rocks,New South Wales,NSW,SYDNEY STREETS,-33.8608,151.2072,4
AU,2000,Parliament House,New South Wales,NSW,SYDNEY STREETS,-33.8651,151.2053,3
AU,2001,Sydney,New South Wales,NSW,SYDNEY BOXES,-33.8678,151.2073,4
AU,2002,World Square,New South Wales,NSW,SYDNEY BOXES,-33.8699,151.2025,1
AU,2004,Alexandria Mc,New South Wales,NSW,SYDNEY BOXES,-33.8699,151.2025,1
